,RELIANCE,HDFC BANK,ICICI BANK,INFOSYS,HDFC,TCS,ITC,KOTAK,L&T,AXIS BANK,UNILEVER,SBI,AIRTEL,BAJAJ FINANCE,ASIAN PAINTS,M&M,HCL,MARUTI SUZUKI,SUN PHARMA,TITAN,BAJAJ FINSERV,TATA STEEL,ULTRATECH,NTPC,INDUSIND BANK,POWER GRID,NESTLE,TECH MAHINDRA,WIPRO,DR REDDY
392,2021-03-04 08:00:00,2021-05-31 07:00:00,2021-06-02 07:00:00,,2021-06-16 07:00:00,2021-06-04 07:00:00,2021-05-17 07:00:00,,,,2021-04-22 07:00:00,2021-03-02 08:00:00,2021-04-19 07:00:00,,,,,2021-04-02 07:00:00,,2021-02-25 08:00:00,,2021-06-14 07:00:00,,,,2021-03-04 08:00:00,2021-03-03 08:00:00,,,2021-06-03 07:00:00
393,2021-03-03 08:00:00,2021-06-11 07:00:00,2021-05-31 07:00:00,,2021-06-21 07:00:00,2021-06-11 07:00:00,2021-05-19 07:00:00,,,,2021-04-28 07:00:00,2021-03-14 08:00:00,2021-04-16 07:00:00,,,,,2021-04-14 07:00:00,,2021-02-16 08:00:00,,2021-06-17 07:00:00,,,,2021-03-01 08:00:00,2021-03-03 08:00:00,,,2021-06-03 07:00:00
394,2021-03-09 08:00:00,2021-06-08 07:00:00,2021-06-01 07:00:00,,2021-06-15 10:08:27,2021-06-10 07:00:00,2021-05-19 07:00:00,,,,2021-04-28 07:00:00,2021-03-08 08:00:00,2021-04-15 07:00:00,,,,,2021-04-03 07:00:00,,2021-02-17 08:00:00,,2021-06-16 07:00:00,,,,2021-03-01 08:00:00,2021-03-02 08:00:00,,,2021-06-11 07:00:00
395,2021-03-01 08:00:00,2021-06-10 07:00:00,2021-05-31 07:00:00,,2021-06-15 09:41:09,2021-06-08 07:00:00,2021-05-14 07:00:00,,,,2021-04-16 07:00:00,2021-03-12 08:00:00,2021-04-19 07:00:00,,,,,2021-03-31 10:27:37,,2021-02-23 08:00:00,,2021-06-16 07:00:00,,,,2021-03-03 08:00:00,2021-03-12 08:00:00,,,2021-06-03 07:00:00
396,2021-03-10 08:00:00,2021-05-31 07:00:00,2021-06-01 07:00:00,,2021-06-21 07:00:00,2021-06-03 07:00:00,2021-05-24 07:00:00,,,,2021-04-23 07:00:00,2021-02-28 08:00:00,2021-04-16 07:00:00,,,,,2021-04-12 07:00:00,,2021-02-25 08:00:00,,2021-06-22 07:00:00,,,,2021-03-04 08:00:00,2021-03-05 08:00:00,,,2021-06-02 07:00:00
397,2021-03-04 08:00:00,2021-05-30 07:00:00,2021-06-02 07:00:00,,2021-06-17 07:00:00,2021-06-16 07:00:00,2021-05-26 07:00:00,,,,2021-04-23 07:00:00,2021-03-01 08:00:00,2021-04-15 07:00:00,,,,,2021-04-07 07:00:00,,2021-02-20 08:00:00,,2021-06-23 07:00:00,,,,2021-03-03 08:00:00,2021-03-05 08:00:00,,,2021-06-08 07:00:00
398,2021-03-09 08:00:00,2021-06-11 07:00:00,2021-06-01 07:00:00,,2021-06-14 07:00:00,2021-06-27 07:00:00,2021-05-14 07:00:00,,,,2021-04-22 07:00:00,2021-03-10 08:00:00,2021-04-21 07:00:00,,,,,2021-04-06 07:00:00,,2021-02-17 08:00:00,,2021-06-15 07:00:00,,,,2021-03-05 08:00:00,2021-03-02 08:00:00,,,2021-06-01 07:00:00
399,2021-03-02 08:00:00,2021-06-10 07:00:00,2021-06-10 07:00:00,,2021-06-24 07:00:00,2021-06-17 07:00:00,2021-05-24 07:00:00,,,,2021-04-21 07:00:00,2021-03-06 08:00:00,2021-04-16 07:00:00,,,,,2021-04-05 07:00:00,,2021-02-16 08:00:00,,2021-06-15 07:00:00,,,,2021-03-04 08:00:00,2021-03-12 08:00:00,,,2021-06-03 07:00:00
400,2021-03-08 08:00:00,2021-06-07 07:00:00,2021-06-08 07:00:00,,2021-06-22 07:00:00,2021-06-23 07:00:00,2021-05-27 07:00:00,,,,2021-04-28 07:00:00,2021-03-09 08:00:00,2021-04-26 07:00:00,,,,,2021-04-10 07:00:00,,2021-03-08 08:00:00,,2021-06-23 07:00:00,,,,2021-03-10 08:00:00,2021-03-08 08:00:00,,,2021-06-12 07:00:00
401,2021-03-05 08:00:00,2021-06-10 07:00:00,2021-06-07 07:00:00,,2021-07-02 07:00:00,2021-06-14 07:00:00,2021-05-17 07:00:00,,,,2021-04-22 07:00:00,2021-02-28 08:00:00,2021-04-27 07:00:00,,,,,2021-04-06 07:00:00,,2021-03-11 08:00:00,,2021-06-15 07:00:00,,,,2021-03-10 08:00:00,2021-03-02 08:00:00,,,2021-06-11 07:00:00
402,2021-03-05 08:00:00,2021-05-30 07:00:00,2021-06-09 07:00:00,,2021-07-02 07:00:00,2021-06-13 07:00:00,2021-05-28 07:00:00,,,,2021-04-27 07:00:00,2021-03-04 08:00:00,2021-04-21 07:00:00,,,,,2021-04-07 07:00:00,,2021-03-09 08:00:00,,2021-06-21 07:00:00,,,,2021-03-03 08:00:00,2021-03-03 08:00:00,,,2021-06-10 07:00:00
403,2021-03-07 08:00:00,2021-06-12 07:00:00,2021-05-31 07:00:00,,2021-07-08 07:00:00,2021-06-17 07:00:00,2021-05-25 07:00:00,,,,2021-04-28 07:00:00,2021-03-02 08:00:00,2021-04-28 07:00:00,,,,,2021-04-02 07:00:00,,2021-03-12 08:00:00,,2021-06-23 07:00:00,,,,2021-03-03 08:00:00,2021-03-04 08:00:00,,,2021-06-06 07:00:00
404,2021-03-11 08:00:00,2021-06-02 07:00:00,2021-06-04 07:00:00,,2021-07-06 07:00:00,2021-06-25 07:00:00,2021-05-17 07:00:00,,,,2021-04-20 07:00:00,2021-03-04 08:00:00,2021-04-16 07:00:00,,,,,2021-04-09 07:00:00,,2021-03-09 08:00:00,,2021-06-21 07:00:00,,,,2021-03-03 08:00:00,2021-03-03 08:00:00,,,2021-06-22 07:00:00
405,2021-03-03 08:00:00,2021-06-04 07:00:00,2021-06-07 07:00:00,,2021-06-30 07:00:00,2021-06-21 07:00:00,2021-05-20 07:00:00,,,,2021-04-26 07:00:00,2021-03-01 08:00:00,2021-04-21 07:00:00,,,,,2021-04-05 07:00:00,,2021-03-04 08:00:00,,2021-06-27 07:00:00,,,,2021-03-12 08:00:00,2021-03-07 08:00:00,,,2021-06-28 07:00:00
406,2021-03-03 08:00:00,2021-06-02 07:00:00,2021-06-11 07:00:00,,2021-06-28 07:00:00,2021-06-18 07:00:00,2021-05-25 07:00:00,,,,2021-04-27 07:00:00,2021-03-09 08:00:00,2021-04-21 07:00:00,,,,,2021-04-02 07:00:00,,2021-03-07 08:00:00,,2021-06-25 07:00:00,,,,2021-03-09 08:00:00,2021-03-10 08:00:00,,,2021-06-22 07:00:00
407,2021-03-05 08:00:00,2021-05-29 07:00:00,2021-06-13 07:00:00,,2021-07-02 07:00:00,2021-06-24 07:00:00,2021-05-19 07:00:00,,,,2021-04-17 07:00:00,2021-03-14 08:00:00,2021-04-22 07:00:00,,,,,2021-04-09 07:00:00,,2021-03-09 08:00:00,,2021-06-24 07:00:00,,,,2021-03-08 08:00:00,2021-03-04 08:00:00,,,2021-06-15 07:00:00
408,2021-03-09 08:00:00,2021-06-13 07:00:00,2021-06-08 07:00:00,,2021-07-05 07:00:00,2021-06-16 07:00:00,2021-05-14 07:00:00,,,,2021-04-16 07:00:00,2021-03-11 08:00:00,2021-04-27 07:00:00,,,,,2021-04-04 05:49:05,,2021-03-01 08:00:00,,2021-06-28 07:00:00,,,,2021-03-04 08:00:00,2021-03-03 08:00:00,,,2021-06-17 07:00:00
409,2021-03-01 08:00:00,2021-05-31 07:00:00,2021-06-02 07:00:00,,2021-07-13 07:00:00,2021-06-19 07:00:00,2021-05-27 07:00:00,,,,2021-04-21 07:00:00,2021-03-11 08:00:00,2021-04-21 07:00:00,,,,,2021-04-14 07:00:00,,2021-02-28 08:00:00,,2021-06-22 07:00:00,,,,2021-03-04 08:00:00,2021-03-08 08:00:00,,,2021-06-16 07:00:00
410,2021-03-10 08:00:00,2021-06-10 07:00:00,2021-06-10 07:00:00,,2021-07-06 07:00:00,2021-06-21 07:00:00,2021-05-24 07:00:00,,,,2021-04-23 07:00:00,2021-03-02 08:00:00,2021-04-19 07:00:00,,,,,2021-04-07 07:00:00,,2021-03-08 08:00:00,,2021-06-26 07:00:00,,,,2021-03-11 08:00:00,2021-03-01 08:00:00,,,2021-06-16 07:00:00
411,2021-03-01 08:00:00,2021-06-06 07:00:00,2021-06-13 07:00:00,,2021-06-29 07:00:00,2021-06-18 07:00:00,2021-05-15 07:00:00,,,,2021-04-26 07:00:00,2021-03-01 10:01:37,2021-04-22 07:00:00,,,,,2021-04-14 07:00:00,,2021-03-10 08:00:00,,2021-06-27 07:00:00,,,,2021-03-06 08:00:00,2021-03-13 08:00:00,,,2021-06-16 14:02:18
412,2021-03-02 08:00:00,2021-05-31 07:00:00,2021-06-09 07:00:00,,2021-06-28 07:00:00,2021-06-27 07:00:00,2021-05-15 07:00:00,,,,2021-04-16 07:00:00,2021-03-03 08:00:00,2021-04-26 07:00:00,,,,,2021-04-12 07:00:00,,2021-03-04 08:00:00,,2021-07-01 07:00:00,,,,2021-03-12 08:00:00,2021-03-10 08:00:00,,,2021-06-18 07:00:00
413,2021-03-04 08:00:00,2021-05-31 07:00:00,2021-06-09 07:00:00,,2021-07-13 07:00:00,2021-06-22 07:00:00,2021-05-19 07:00:00,,,,2021-04-22 07:00:00,2021-03-05 08:00:00,2021-04-20 07:00:00,,,,,2021-04-06 07:00:00,,2021-03-04 08:00:00,,2021-07-07 07:00:00,,,,2021-03-11 08:00:00,2021-03-04 08:00:00,,,2021-06-22 07:00:00
414,2021-03-09 08:00:00,2021-06-13 07:00:00,2021-06-13 07:00:00,,2021-07-07 07:00:00,2021-06-22 07:00:00,2021-05-22 07:00:00,,,,2021-04-24 07:00:00,2021-03-03 08:00:00,2021-04-15 07:00:00,,,,,2021-04-10 07:00:00,,2021-03-11 08:00:00,,2021-07-01 07:00:00,,,,2021-03-01 08:00:00,2021-03-10 08:00:00,,,2021-06-14 07:00:00
415,2021-03-13 08:00:00,2021-06-05 07:00:00,2021-06-09 07:00:00,,2021-07-05 07:00:00,2021-06-14 07:00:00,2021-05-22 07:00:00,,,,2021-04-21 07:00:00,2021-03-11 08:00:00,2021-04-16 07:00:00,,,,,2021-03-30 07:00:00,,2021-02-28 08:00:00,,2021-07-09 07:00:00,,,,2021-03-04 08:00:00,2021-03-11 08:00:00,,,2021-06-17 07:00:00
416,2021-03-06 08:00:00,2021-06-09 07:00:00,2021-06-09 07:00:00,,2021-07-07 07:00:00,2021-06-25 07:00:00,2021-05-27 07:00:00,,,,2021-04-16 07:00:00,2021-03-13 08:00:00,2021-04-22 07:00:00,,,,,2021-04-05 07:00:00,,2021-03-02 08:00:00,,2021-07-06 07:00:00,,,,2021-03-03 08:00:00,2021-03-09 08:00:00,,,2021-06-15 07:00:00
417,2021-03-04 08:00:00,2021-06-02 07:00:00,2021-06-10 07:00:00,,2021-06-29 07:00:00,2021-06-27 07:00:00,2021-05-28 07:00:00,,,,2021-04-19 07:00:00,2021-03-14 08:00:00,2021-04-29 07:00:00,,,,,2021-04-11 07:00:00,,2021-03-02 08:00:00,,2021-07-02 07:00:00,,,,2021-03-02 08:00:00,2021-03-11 08:00:00,,,2021-06-17 07:00:00
418,2021-03-12 08:00:00,2021-06-04 07:00:00,2021-06-02 07:00:00,,2021-07-08 07:00:00,2021-06-21 07:00:00,2021-05-26 07:00:00,,,,2021-04-20 07:00:00,2021-03-15 07:00:00,2021-04-15 07:00:00,,,,,2021-03-30 07:00:00,,2021-03-08 08:00:00,,2021-07-04 07:00:00,,,,2021-03-08 08:00:00,2021-03-03 08:00:00,,,2021-06-25 07:00:00
419,2021-03-04 08:00:00,2021-06-10 07:00:00,2021-06-04 07:00:00,,2021-07-01 07:00:00,2021-06-22 07:00:00,2021-05-15 07:00:00,,,,2021-04-23 07:00:00,2021-03-25 07:00:00,2021-04-23 07:00:00,,,,,2021-04-09 07:00:00,,2021-03-10 08:00:00,,2021-07-09 07:00:00,,,,2021-03-09 08:00:00,2021-03-13 08:00:00,,,2021-06-27 07:00:00
420,2021-03-05 08:00:00,2021-06-04 07:00:00,2021-06-04 07:00:00,,2021-07-05 07:00:00,2021-06-14 07:00:00,2021-05-18 07:00:00,,,,2021-04-17 07:00:00,2021-03-18 07:00:00,2021-04-17 07:00:00,,,,,2021-04-14 07:00:00,,2021-03-11 08:00:00,,2021-07-05 07:00:00,,,,2021-03-02 08:00:00,2021-03-11 08:00:00,,,2021-06-15 07:00:00
421,2021-03-10 08:00:00,2021-06-08 07:00:00,2021-06-10 07:00:00,,2021-06-29 07:00:00,2021-06-16 07:00:00,2021-05-24 07:00:00,,,,2021-04-22 07:00:00,2021-03-19 07:00:00,2021-04-21 07:00:00,,,,,2021-04-04 07:00:00,,2021-03-02 08:00:00,,2021-07-13 07:00:00,,,,2021-03-09 08:00:00,2021-03-05 08:00:00,,,2021-06-14 07:00:00
422,2021-03-14 08:00:00,2021-06-11 07:00:00,2021-06-10 07:00:00,,2021-07-11 07:00:00,2021-06-23 07:00:00,2021-05-15 07:00:00,,,,2021-04-21 07:00:00,2021-03-16 07:00:00,2021-04-27 07:00:00,,,,,2021-04-12 07:00:00,,2021-03-13 08:00:00,,2021-07-01 07:00:00,,,,2021-03-12 08:00:00,2021-03-07 08:00:00,,,2021-06-15 07:00:00
423,2021-03-02 08:00:00,2021-06-07 07:00:00,2021-06-09 07:00:00,,2021-07-06 07:00:00,2021-06-21 07:00:00,2021-05-27 07:00:00,,,,2021-04-19 07:00:00,2021-03-23 07:00:00,2021-04-20 07:00:00,,,,,2021-04-12 07:00:00,,2021-03-04 08:00:00,,2021-07-07 07:00:00,,,,2021-03-05 08:00:00,2021-03-07 08:00:00,,,2021-06-14 07:00:00
424,2021-03-03 08:00:00,2021-06-09 07:00:00,2021-06-08 07:00:00,,2021-06-28 07:00:00,2021-06-28 07:00:00,2021-06-01 07:00:00,,,,2021-04-23 07:00:00,2021-03-16 07:00:00,2021-04-28 07:00:00,,,,,2021-04-09 07:00:00,,2021-03-04 08:00:00,,2021-06-29 07:00:00,,,,2021-03-03 08:00:00,2021-03-08 08:00:00,,,2021-06-21 07:00:00
425,2021-03-05 08:00:00,2021-06-10 07:00:00,2021-06-06 07:00:00,,2021-07-08 07:00:00,2021-06-18 07:00:00,2021-06-08 07:00:00,,,,2021-04-28 07:00:00,2021-03-16 07:00:00,2021-04-22 07:00:00,,,,,2021-04-06 07:00:00,,2021-03-09 08:00:00,,2021-07-05 07:00:00,,,,2021-03-10 08:00:00,2021-03-09 08:00:00,,,2021-06-13 07:00:00
426,2021-03-11 08:00:00,2021-05-30 07:00:00,2021-06-08 07:00:00,,2021-07-01 07:00:00,2021-06-20 07:00:00,2021-06-10 07:00:00,,,,2021-04-26 07:00:00,2021-03-23 07:00:00,2021-04-17 07:00:00,,,,,2021-04-07 07:00:00,,2021-03-04 08:00:00,,2021-07-05 07:00:00,,,,2021-02-28 08:00:00,2021-03-09 08:00:00,,,2021-06-17 07:00:00
427,2021-03-04 08:00:00,2021-06-03 07:00:00,2021-06-08 07:00:00,,2021-07-07 07:00:00,2021-06-18 07:00:00,2021-06-09 07:00:00,,,,2021-04-22 07:00:00,2021-03-24 07:00:00,2021-04-15 07:00:00,,,,,2021-04-04 07:00:00,,2021-03-03 08:00:00,,2021-07-02 07:00:00,,,,2021-03-09 08:00:00,2021-03-04 08:00:00,,,2021-06-24 07:00:00
428,2021-03-01 08:00:00,2021-06-11 07:00:00,2021-05-29 07:00:00,,2021-07-05 07:00:00,2021-06-14 07:00:00,2021-06-07 07:00:00,,,,2021-04-26 07:00:00,2021-03-22 07:00:00,2021-04-22 07:00:00,,,,,2021-04-01 07:00:00,,2021-03-04 08:00:00,,2021-07-01 07:00:00,,,,2021-03-12 08:00:00,2021-03-12 08:00:00,,,2021-06-27 07:00:00
429,2021-03-14 08:00:00,2021-06-07 07:00:00,2021-06-12 07:00:00,,2021-07-12 07:00:00,2021-06-23 07:00:00,2021-06-01 07:00:00,,,,2021-04-20 07:00:00,2021-03-25 07:00:00,2021-04-15 07:00:00,,,,,2021-04-02 07:00:00,,2021-03-10 08:00:00,,2021-07-11 07:00:00,,,,2021-03-09 08:00:00,2021-03-02 08:00:00,,,2021-06-15 07:00:00
430,2021-03-10 08:00:00,2021-06-03 07:00:00,2021-06-02 07:00:00,,2021-06-29 07:00:00,2021-06-17 07:00:00,2021-06-11 07:00:00,,,,2021-04-22 07:00:00,2021-03-16 07:00:00,2021-04-19 07:00:00,,,,,2021-03-30 07:00:00,,2021-03-12 08:00:00,,2021-06-28 07:00:00,,,,2021-03-02 08:00:00,2021-03-07 08:00:00,,,2021-06-16 07:00:00
431,2021-03-12 08:00:00,2021-06-03 07:00:00,2021-06-10 07:00:00,,2021-07-07 07:00:00,2021-06-17 07:00:00,2021-06-01 07:00:00,,,,2021-04-19 07:00:00,2021-03-27 07:00:00,2021-04-22 07:00:00,,,,,2021-04-04 07:00:00,,2021-03-08 08:00:00,,2021-07-12 07:00:00,,,,2021-03-11 08:00:00,2021-03-08 08:00:00,,,2021-06-17 07:00:00
432,2021-02-28 08:00:00,2021-06-09 07:00:00,2021-05-31 07:00:00,,2021-07-10 07:00:00,2021-06-22 07:00:00,2021-06-02 07:00:00,,,,2021-04-20 07:00:00,2021-03-24 07:00:00,2021-04-17 07:00:00,,,,,2021-03-30 07:00:00,,2021-03-10 08:00:00,,2021-07-06 07:00:00,,,,2021-03-05 08:00:00,2021-03-05 08:00:00,,,2021-06-22 07:00:00
433,2021-03-13 08:00:00,2021-06-02 07:00:00,2021-06-08 07:00:00,,2021-07-03 07:00:00,2021-06-22 07:00:00,2021-06-01 07:00:00,,,,2021-04-21 07:00:00,2021-03-25 07:00:00,2021-04-19 11:42:11,,,,,2021-03-31 07:00:00,,2021-03-09 08:00:00,,2021-07-04 07:00:00,,,,2021-03-09 08:00:00,2021-03-09 08:00:00,,,2021-06-18 07:00:00
434,2021-03-10 08:00:00,2021-06-03 07:00:00,2021-06-04 07:00:00,,2021-07-12 07:00:00,2021-06-18 07:00:00,2021-06-11 07:00:00,,,,2021-04-23 07:00:00,2021-03-17 07:00:00,2021-04-17 07:00:00,,,,,2021-03-31 07:00:00,,2021-03-09 08:00:00,,2021-07-07 07:00:00,,,,2021-03-01 08:00:00,2021-03-03 08:00:00,,,2021-06-23 07:00:00
435,2021-03-06 08:00:00,2021-06-15 07:00:00,2021-06-11 07:00:00,,2021-07-12 07:00:00,2021-06-16 07:00:00,2021-06-10 07:00:00,,,,2021-04-27 07:00:00,2021-03-19 07:00:00,2021-04-29 07:00:00,,,,,2021-04-08 07:00:00,,2021-03-11 08:00:00,,2021-07-04 07:00:00,,,,2021-03-11 08:00:00,2021-03-01 08:00:00,,,2021-06-25 07:00:00
436,2021-03-12 08:00:00,2021-06-15 07:00:00,2021-06-01 07:00:00,,2021-06-30 07:00:00,2021-06-17 07:00:00,2021-06-02 07:00:00,,,,2021-04-22 07:00:00,2021-03-18 07:00:00,2021-05-13 07:00:00,,,,,2021-04-09 07:00:00,,2021-03-02 08:00:00,,2021-07-05 07:00:00,,,,2021-03-04 08:00:00,2021-02-28 08:00:00,,,2021-06-17 07:00:00
437,2021-03-02 08:00:00,2021-06-17 07:00:00,2021-05-31 07:00:00,,2021-06-29 07:00:00,2021-06-23 07:00:00,2021-06-10 07:00:00,,,,2021-04-22 07:00:00,2021-03-23 07:00:00,2021-05-13 07:00:00,,,,,2021-04-09 07:00:00,,2021-03-10 08:00:00,,2021-07-07 07:00:00,,,,2021-03-05 08:00:00,2021-03-18 07:00:00,,,2021-06-15 07:00:00
438,2021-03-09 08:00:00,2021-06-23 07:00:00,2021-05-30 07:00:00,,2021-07-08 07:00:00,2021-06-17 07:00:00,2021-06-09 07:00:00,,,,2021-04-20 07:00:00,2021-03-19 07:00:00,2021-05-06 07:00:00,,,,,2021-04-10 07:00:00,,2021-03-12 08:00:00,,2021-07-12 07:00:00,,,,2021-03-04 08:00:00,2021-03-19 07:00:00,,,2021-06-22 07:00:00
439,2021-03-10 08:00:00,2021-06-25 07:00:00,2021-06-02 07:00:00,,2021-06-28 07:00:00,2021-06-22 07:00:00,2021-06-01 07:00:00,,,,2021-04-15 07:00:00,2021-03-17 07:00:00,2021-05-12 07:00:00,,,,,2021-04-03 07:00:00,,2021-03-05 08:00:00,,2021-06-29 07:00:00,,,,2021-03-01 08:00:00,2021-03-22 07:00:00,,,2021-06-18 07:00:00
440,2021-03-09 08:00:00,2021-06-25 07:00:00,2021-06-11 07:00:00,,2021-07-09 07:00:00,2021-06-17 07:00:00,2021-06-07 07:00:00,,,,2021-04-26 07:00:00,2021-03-26 07:00:00,2021-05-13 07:00:00,,,,,2021-04-02 07:00:00,,2021-03-05 08:00:00,,2021-07-06 07:00:00,,,,2021-03-03 08:00:00,2021-03-16 07:00:00,,,2021-06-17 07:00:00
441,2021-03-10 08:00:00,2021-06-22 07:00:00,2021-06-04 07:00:00,,2021-07-08 07:00:00,2021-06-18 07:00:00,2021-06-05 07:00:00,,,,2021-04-20 07:00:00,2021-03-16 07:00:00,2021-05-11 07:00:00,,,,,2021-04-14 05:32:05,,2021-03-09 08:00:00,,2021-07-05 07:00:00,,,,2021-03-10 08:00:00,2021-03-26 07:00:00,,,2021-06-17 07:00:00
442,2021-03-02 08:00:00,2021-06-24 07:00:00,2021-06-07 07:00:00,,2021-06-30 07:00:00,2021-06-17 07:00:00,2021-06-10 07:00:00,,,,2021-05-04 07:00:00,2021-03-15 07:00:00,2021-05-12 07:00:00,,,,,2021-04-01 07:00:00,,2021-03-05 08:00:00,,2021-07-07 07:00:00,,,,2021-03-11 08:00:00,2021-03-18 07:00:00,,,2021-06-23 07:00:00
443,2021-03-05 08:00:00,2021-06-15 07:00:00,2021-06-04 07:00:00,,2021-06-29 07:00:00,2021-06-25 07:00:00,2021-06-02 07:00:00,,,,2021-04-29 07:00:00,2021-03-15 07:00:00,2021-05-06 07:00:00,,,,,2021-04-08 07:00:00,,2021-03-12 08:00:00,,2021-07-08 07:00:00,,,,2021-03-04 08:00:00,2021-03-22 07:00:00,,,2021-06-17 07:00:00
444,2021-03-11 08:00:00,2021-06-19 07:00:00,2021-06-10 07:00:00,,2021-06-28 07:00:00,2021-06-22 07:00:00,2021-06-08 07:00:00,,,,2021-04-30 07:00:00,2021-03-28 07:00:00,2021-05-12 07:00:00,,,,,2021-04-09 07:00:00,,2021-03-08 08:00:00,,2021-07-06 07:00:00,,,,2021-03-01 08:00:00,2021-03-28 07:00:00,,,2021-06-22 07:00:00
445,2021-03-10 08:00:00,2021-06-19 07:00:00,2021-06-03 07:00:00,,2021-07-03 07:00:00,2021-06-15 07:00:00,2021-06-08 07:00:00,,,,2021-05-05 07:00:00,2021-03-19 07:00:00,2021-05-05 07:00:00,,,,,2021-04-06 07:00:00,,2021-03-05 08:00:00,,2021-07-09 07:00:00,,,,2021-03-01 08:00:00,2021-03-19 07:00:00,,,2021-06-23 07:00:00
446,2021-03-01 08:00:00,2021-06-23 07:00:00,2021-06-18 07:00:00,,2021-06-30 07:00:00,2021-06-17 07:00:00,2021-06-02 07:00:00,,,,2021-04-29 07:00:00,2021-03-24 07:00:00,2021-05-03 07:00:00,,,,,2021-04-08 07:00:00,,2021-03-02 08:00:00,,2021-07-06 07:00:00,,,,2021-03-04 08:00:00,2021-03-29 07:00:00,,,2021-06-28 07:00:00
447,2021-03-13 08:00:00,2021-06-17 07:00:00,2021-06-20 07:00:00,,2021-07-01 07:00:00,2021-06-18 07:00:00,2021-06-02 07:00:00,,,,2021-05-10 07:00:00,2021-03-16 07:00:00,2021-05-12 07:00:00,,,,,2021-04-01 07:00:00,,2021-03-08 08:00:00,,2021-07-07 07:00:00,,,,2021-03-08 08:00:00,2021-03-18 07:00:00,,,2021-06-18 07:00:00
448,2021-03-09 16:26:06,2021-06-19 07:00:00,2021-06-16 07:00:00,,2021-07-02 07:00:00,2021-07-08 07:00:00,2021-06-01 07:00:00,,,,2021-04-29 07:00:00,2021-03-16 07:00:00,2021-04-29 07:00:00,,,,,2021-04-13 07:00:00,,2021-03-04 08:00:00,,2021-07-06 07:00:00,,,,2021-03-01 08:00:00,2021-03-29 07:00:00,,,2021-06-16 07:00:00
449,2021-03-01 08:00:00,2021-06-18 07:00:00,2021-06-19 07:00:00,,,2021-07-08 07:00:00,2021-05-29 07:00:00,,,,2021-05-05 07:00:00,2021-03-23 07:00:00,2021-05-07 07:00:00,,,,,2021-04-13 07:00:00,,2021-03-11 08:00:00,,2021-07-10 07:00:00,,,,2021-03-11 08:00:00,2021-03-17 07:00:00,,,2021-06-22 07:00:00
450,2021-03-09 08:00:00,2021-06-23 07:00:00,2021-06-25 07:00:00,,,2021-07-07 07:00:00,2021-11-11 04:18:05,,,,2021-05-12 07:00:00,2021-03-23 07:00:00,2021-05-04 07:00:00,,,,,2021-04-02 07:00:00,,2021-03-12 08:00:00,,2021-07-07 07:00:00,,,,2021-03-01 08:00:00,2021-03-24 07:00:00,,,2021-06-22 07:00:00
451,2021-03-06 08:00:00,2021-06-23 07:00:00,2021-06-27 07:00:00,,,2021-07-11 07:00:00,2021-06-08 07:00:00,,,,2021-05-04 07:00:00,2021-03-15 07:00:00,2021-05-10 07:00:00,,,,,2021-03-31 07:00:00,,2021-03-04 08:00:00,,2021-06-30 07:00:00,,,,2021-03-04 08:00:00,2021-03-25 07:00:00,,,2021-07-09 07:00:00
452,2021-03-01 08:00:00,2021-06-21 07:00:00,2021-06-17 07:00:00,,,2021-07-07 07:00:00,2021-06-11 07:00:00,,,,2021-04-30 07:00:00,2021-03-26 07:00:00,2021-05-01 07:00:00,,,,,2021-04-05 07:00:00,,2021-03-11 08:00:00,,2021-07-01 07:00:00,,,,2021-03-08 08:00:00,2021-03-24 07:00:00,,,2021-07-12 07:00:00
453,2021-03-03 08:00:00,2021-06-28 07:00:00,2021-06-17 07:00:00,,,2021-07-06 07:00:00,2021-06-09 07:00:00,,,,2021-04-29 07:00:00,2021-03-24 07:00:00,2021-05-13 07:00:00,,,,,2021-03-31 07:00:00,,2021-03-14 08:00:00,,2021-07-05 07:00:00,,,,2021-03-11 08:00:00,2021-03-29 07:00:00,,,2021-07-06 07:00:00
454,2021-03-09 08:00:00,2021-06-23 07:00:00,2021-06-27 07:00:00,,,2021-07-09 07:00:00,2021-06-08 07:00:00,,,,2021-05-03 07:00:00,2021-03-18 07:00:00,2021-05-05 07:00:00,,,,,2021-04-09 07:00:00,,2021-03-02 08:00:00,,2021-07-07 07:00:00,,,,2021-03-04 08:00:00,2021-03-16 07:00:00,,,2021-06-28 07:00:00
455,2021-03-02 08:00:00,2021-06-14 07:00:00,2021-06-16 07:00:00,,,2021-07-09 07:00:00,2021-06-08 07:00:00,,,,2021-05-09 07:00:00,2021-03-19 07:00:00,2021-05-03 07:00:00,,,,,2021-04-13 07:00:00,,2021-03-02 08:00:00,,2021-07-07 07:00:00,,,,2021-03-08 08:00:00,2021-03-30 07:00:00,,,2021-07-08 07:00:00
456,2021-03-01 08:00:00,2021-06-21 07:00:00,2021-06-24 07:00:00,,,2021-07-06 07:00:00,2021-06-10 07:00:00,,,,2021-04-29 07:00:00,2021-03-27 07:00:00,2021-04-30 07:00:00,,,,,2021-04-27 07:00:00,,2021-03-12 08:00:00,,2021-07-08 07:00:00,,,,2021-03-09 08:00:00,2021-03-24 07:00:00,,,2021-06-29 07:00:00
